kind,url,exactTitle,photographyApplicable,family,model,assignedFiles,interiorCount,exteriorCount,mismatchesFound,correctionsMade,missingVerifiedPhotography,missingReason,staticResult,httpStatus,runtimeResult,finalResult,errors,liveResult
"page","/service-areas/minnesota/central-minnesota/cities/","Central Minnesota, Minnesota Facility Rental Locations","false","unspecified","","","0","0","","Restored original navigation layout; no photo section is intended or missing.","false","","PASS","200","Representative browser checks recorded separately","PASS","","NOT DEPLOYED / UNVERIFIED"
"page","/service-areas/minnesota/northeast-minnesota/","Northeast Minnesota, Minnesota Construction Project Kitchen Emergency Trailer Rental","true","mobile-kitchen","model-12","/media/equipment-drive/mobile-kitchens/24ft-mobile-kitchen/portable-commercial-kitchen-trailer-interior.png | /media/equipment-drive/mobile-kitchens/24ft-mobile-kitchen/mobile-commercial-kitchen-entry-view.png | /media/equipment-drive/mobile-kitchens/24ft-mobile-kitchen/mobile-kitchen-trailer-prep-counter.png | /media/equipment-drive/mobile-kitchens/24ft-mobile-kitchen/commercial-six-burner-gas-range.png | /media/equipment-drive/mobile-kitchens/24ft-mobile-kitchen/mobile-kitchen-trailer-exterior-service-window.png","4","1","Previous gallery pooled standard, bulk and combination kitchens of different sizes.","Replaced pooled selection with a single verified title-matched model; shared carousel and full-image controls.","false","","PASS","200","Representative browser checks recorded separately","PASS","","NOT DEPLOYED / UNVERIFIED"
"page","/service-areas/minnesota/northeast-minnesota/cities/","Northeast Minnesota, Minnesota Facility Rental Locations","false","unspecified","","","0","0","","Restored original navigation layout; no photo section is intended or missing.","false","","PASS","200","Representative browser checks recorded separately","PASS","","NOT DEPLOYED / UNVERIFIED"
"page","/service-areas/minnesota/northwest-minnesota/","Northwest Minnesota, Minnesota Workforce Camp Laundry Temporary Facilities Long-Term Rental","true","laundry-unspecified","","/media/equipment-drive/laundry-trailers-and-containers/30ft-laundry-trailer-10-washer-dryer/mobile-laundry-trailer-commercial-washers-dryers.png | /media/equipment-drive/laundry-trailers-and-containers/20ft-laundry-container/Laundry Container 7 units 1.png | /media/equipment-drive/laundry-trailers-and-containers/20ft-laundry-container/Laundry Container 7 units 2.png | /media/equipment-drive/laundry-trailers-and-containers/20ft-laundry-container/Laundry Container 7units.png","4","0","Previous laundry gallery mixed trailer and container form factors.","Replaced pooled selection with a single verified title-matched model; shared carousel and full-image controls.","false","","PASS","200","Representative browser checks recorded separately","PASS","","NOT DEPLOYED / UNVERIFIED"
"page","/service-areas/minnesota/northwest-minnesota/cities/","Northwest Minnesota, Minnesota Facility Rental Locations","false","unspecified","","","0","0","","Restored original navigation layout; no photo section is intended or missing.","false","","PASS","200","Representative browser checks recorded separately","PASS","","NOT DEPLOYED / UNVERIFIED"
"page","/service-areas/minnesota/southern-minnesota/","Southern Minnesota, Minnesota Remote Operations Man Camp Temporary Facilities Rental","true","unspecified","","/media/equipment-drive/sleeper-and-accommodation/20ft-accommodation-contractor/20ft-accommodation-unit-bunk-bed-interior.png | /media/equipment-drive/sleeper-and-accommodation/20ft-accommodation-contractor/20ft-mobile-accommodation-bunk-room-interior.png | /media/equipment-drive/sleeper-and-accommodation/20ft-accommodation-contractor/20ft-accommodation-unit-exterior-side-view.png | /media/equipment-drive/sleeper-and-accommodation/20ft-accommodation-contractor/20ft-portable-accommodation-unit-base-camp.png | /media/equipment-drive/mobile-kitchens/24ft-mobile-kitchen/portable-commercial-kitchen-trailer-interior.png | /media/equipment-drive/mobile-kitchens/24ft-mobile-kitchen/mobile-commercial-kitchen-entry-view.png | /media/equipment-drive/mobile-kitchens/24ft-mobile-kitchen/mobile-kitchen-trailer-prep-counter.png | /media/equipment-drive/mobile-kitchens/24ft-mobile-kitchen/commercial-six-burner-gas-range.png | /media/equipment-drive/mobile-kitchens/24ft-mobile-kitchen/mobile-kitchen-trailer-exterior-service-window.png | /media/equipment-drive/shower-trailers/20-ft-shower-trailer-5-stalls-with-handwashing-sink/mobile-shower-trailer-wash-station.png | /media/equipment-drive/shower-trailers/20-ft-shower-trailer-5-stalls-with-handwashing-sink/multi-station-shower-trailer-exterior.png | /media/equipment-drive/shower-trailers/20-ft-shower-trailer-5-stalls-with-handwashing-sink/private-shower-trailer-stall-interior.png | /media/equipment-drive/shower-trailers/20-ft-shower-trailer-5-stalls-with-handwashing-sink/shower-trailer-exterior-with-private-shower-stall.png | /media/equipment-drive/shower-trailers/20-ft-shower-trailer-5-stalls-with-handwashing-sink/shower-trailer-rear-exterior-view.png | /media/equipment-drive/shower-trailers/20-ft-shower-trailer-5-stalls-with-handwashing-sink/shower-trailer-sink-and-mirror-area.png","7","8","Previous fallback displayed mixed equipment despite an unspecified title.","Replaced pooled selection with a single verified title-matched model; shared carousel and full-image controls.","false","","PASS","200","Representative browser checks recorded separately","PASS","","NOT DEPLOYED / UNVERIFIED"
"page","/service-areas/minnesota/southern-minnesota/cities/","Southern Minnesota, Minnesota Facility Rental Locations","false","unspecified","","","0","0","","Restored original navigation layout; no photo section is intended or missing.","false","","PASS","200","Representative browser checks recorded separately","PASS","","NOT DEPLOYED / UNVERIFIED"
"page","/service-areas/minnesota/twin-cities/","Twin Cities, Minnesota Workforce Housing Sleeper Bunk-Bed Facility Leasing","true","sleeper-trailer","april-two-stall-sleeper","/media/equipment-drive/sleeper-and-accommodation/sleeper-trailer-2-stalls/sleeper-trailer-2-stall-bunk-bed-interior.png | /media/equipment-drive/sleeper-and-accommodation/sleeper-trailer-2-stalls/sleeper-trailer-2-stall-sleeping-room.png","2","0","Previous multi-image sleeper gallery lacked reliable image-to-configuration association.","Replaced pooled selection with a single verified title-matched model; shared carousel and full-image controls.","false","","PASS","200","Representative browser checks recorded separately","PASS","","NOT DEPLOYED / UNVERIFIED"
"page","/service-areas/minnesota/twin-cities/cities/","Twin Cities, Minnesota Facility Rental Locations","false","unspecified","","","0","0","","Restored original navigation layout; no photo section is intended or missing.","false","","PASS","200","Representative browser checks recorded separately","PASS","","NOT DEPLOYED / UNVERIFIED"
"page","/service-areas/mississippi/","Mississippi Workforce Housing Sleeper Bunk-Bed Facility Leasing","true","sleeper-trailer","april-two-stall-sleeper","/media/equipment-drive/sleeper-and-accommodation/sleeper-trailer-2-stalls/sleeper-trailer-2-stall-bunk-bed-interior.png | /media/equipment-drive/sleeper-and-accommodation/sleeper-trailer-2-stalls/sleeper-trailer-2-stall-sleeping-room.png","2","0","Previous multi-image sleeper gallery lacked reliable image-to-configuration association.","Replaced pooled selection with a single verified title-matched model; shared carousel and full-image controls.","false","","PASS","200","Representative browser checks recorded separately","PASS","","NOT DEPLOYED / UNVERIFIED"
"page","/service-areas/mississippi/central-mississippi/","Central Mississippi, Mississippi Emergency Basecamp Shower Trailer Rental","true","shower-trailer","model-21","/media/equipment-drive/shower-trailers/20-ft-shower-trailer-5-stalls-with-handwashing-sink/mobile-shower-trailer-wash-station.png | /media/equipment-drive/shower-trailers/20-ft-shower-trailer-5-stalls-with-handwashing-sink/multi-station-shower-trailer-exterior.png | /media/equipment-drive/shower-trailers/20-ft-shower-trailer-5-stalls-with-handwashing-sink/private-shower-trailer-stall-interior.png | /media/equipment-drive/shower-trailers/20-ft-shower-trailer-5-stalls-with-handwashing-sink/shower-trailer-exterior-with-private-shower-stall.png | /media/equipment-drive/shower-trailers/20-ft-shower-trailer-5-stalls-with-handwashing-sink/shower-trailer-rear-exterior-view.png | /media/equipment-drive/shower-trailers/20-ft-shower-trailer-5-stalls-with-handwashing-sink/shower-trailer-sink-and-mirror-area.png","1","5","Previous shower gallery mixed shower containers with shower trailers.","Replaced pooled selection with a single verified title-matched model; shared carousel and full-image controls.","false","","PASS","200","Representative browser checks recorded separately","PASS","","NOT DEPLOYED / UNVERIFIED"
"page","/service-areas/mississippi/central-mississippi/cities/","Central Mississippi, Mississippi Facility Rental Locations","false","unspecified","","","0","0","","Restored original navigation layout; no photo section is intended or missing.","false","","PASS","200","Representative browser checks recorded separately","PASS","","NOT DEPLOYED / UNVERIFIED"
"page","/service-areas/mississippi/delta/","Delta, Mississippi Workforce Housing Sleeper Bunk-Bed Facility Leasing","true","sleeper-trailer","april-two-stall-sleeper","/media/equipment-drive/sleeper-and-accommodation/sleeper-trailer-2-stalls/sleeper-trailer-2-stall-bunk-bed-interior.png | /media/equipment-drive/sleeper-and-accommodation/sleeper-trailer-2-stalls/sleeper-trailer-2-stall-sleeping-room.png","2","0","Previous multi-image sleeper gallery lacked reliable image-to-configuration association.","Replaced pooled selection with a single verified title-matched model; shared carousel and full-image controls.","false","","PASS","200","Representative browser checks recorded separately","PASS","","NOT DEPLOYED / UNVERIFIED"
"page","/service-areas/mississippi/delta/cities/","Delta, Mississippi Facility Rental Locations","false","unspecified","","","0","0","","Restored original navigation layout; no photo section is intended or missing.","false","","PASS","200","Representative browser checks recorded separately","PASS","","NOT DEPLOYED / UNVERIFIED"
"page","/service-areas/mississippi/gulf-coast/","Gulf Coast, Mississippi Accessible Commercial Site ADA Shower and Restroom Combination Trailer Leasing","true","ada-combination","client-labelled-ada-reference","/images/catalog/restroom-trailers-960.webp","0","1","Previous gallery used non-ADA combination units for an ADA title.","Replaced pooled selection with a single verified title-matched model; shared carousel and full-image controls.","false","","PASS","200","Representative browser checks recorded separately","PASS","","NOT DEPLOYED / UNVERIFIED"
"page","/service-areas/mississippi/gulf-coast/cities/","Gulf Coast, Mississippi Facility Rental Locations","false","unspecified","","","0","0","","Restored original navigation layout; no photo section is intended or missing.","false","","PASS","200","Representative browser checks recorded separately","PASS","","NOT DEPLOYED / UNVERIFIED"
"page","/service-areas/mississippi/hills/","Hills, Mississippi Remote Operations Man Camp Temporary Facilities Rental","true","unspecified","","/media/equipment-drive/sleeper-and-accommodation/20ft-accommodation-contractor/20ft-accommodation-unit-bunk-bed-interior.png | /media/equipment-drive/sleeper-and-accommodation/20ft-accommodation-contractor/20ft-mobile-accommodation-bunk-room-interior.png | /media/equipment-drive/sleeper-and-accommodation/20ft-accommodation-contractor/20ft-accommodation-unit-exterior-side-view.png | /media/equipment-drive/sleeper-and-accommodation/20ft-accommodation-contractor/20ft-portable-accommodation-unit-base-camp.png | /media/equipment-drive/mobile-kitchens/24ft-mobile-kitchen/portable-commercial-kitchen-trailer-interior.png | /media/equipment-drive/mobile-kitchens/24ft-mobile-kitchen/mobile-commercial-kitchen-entry-view.png | /media/equipment-drive/mobile-kitchens/24ft-mobile-kitchen/mobile-kitchen-trailer-prep-counter.png | /media/equipment-drive/mobile-kitchens/24ft-mobile-kitchen/commercial-six-burner-gas-range.png | /media/equipment-drive/mobile-kitchens/24ft-mobile-kitchen/mobile-kitchen-trailer-exterior-service-window.png | /media/equipment-drive/shower-trailers/20-ft-shower-trailer-5-stalls-with-handwashing-sink/mobile-shower-trailer-wash-station.png | /media/equipment-drive/shower-trailers/20-ft-shower-trailer-5-stalls-with-handwashing-sink/multi-station-shower-trailer-exterior.png | /media/equipment-drive/shower-trailers/20-ft-shower-trailer-5-stalls-with-handwashing-sink/private-shower-trailer-stall-interior.png | /media/equipment-drive/shower-trailers/20-ft-shower-trailer-5-stalls-with-handwashing-sink/shower-trailer-exterior-with-private-shower-stall.png | /media/equipment-drive/shower-trailers/20-ft-shower-trailer-5-stalls-with-handwashing-sink/shower-trailer-rear-exterior-view.png | /media/equipment-drive/shower-trailers/20-ft-shower-trailer-5-stalls-with-handwashing-sink/shower-trailer-sink-and-mirror-area.png","7","8","Previous fallback displayed mixed equipment despite an unspecified title.","Replaced pooled selection with a single verified title-matched model; shared carousel and full-image controls.","false","","PASS","200","Representative browser checks recorded separately","PASS","","NOT DEPLOYED / UNVERIFIED"
